Order ID,Order Date,Quantity ordered new,Unit Price,Sales,Discount_%,Shipping Cost,Profit,Product Base Margin
88701,2015-06-21,9,2.88,25.26,7,0.5,17.4294,0.39
88701,2015-06-21,2,348.21,736.16,3,40.19,-178.86960000000002,0.62
88702,2015-01-12,1,29.89,31.96,1,1.99,-74.64,0.5
89394,2015-03-01,15,6.74,98.17,10,1.72,65.41,0.35
88766,2015-06-16,6,40.48,264.95,0,19.99,-25.634,0.77
88959,2015-05-01,10,4.98,53.21,6,7.44,-37.562,0.36
88959,2015-05-01,18,6.48,122.8,1,7.37,-449.69399999999996,0.37
88958,2015-01-17,10,28.15,282.38,5,6.17,-66.248,0.55
88114,2015-03-06,4,230.98,924.8,8,23.78,501.69,0.6
89018,2015-04-22,8,100.98,821.17,5,7.18,566.6072999999999,0.4
89019,2015-06-01,12,15.31,194.08,3,8.78,-57.56,0.57
89017,2015-04-13,7,33.98,237.77,2,1.99,164.0613,0.45
89481,2015-03-12,10,35.99,316.28,1,5.99,218.23319999999995,0.38
86184,2015-03-18,11,220.98,2591.09,1,64.66,1049.03,0.62
35200,2015-02-05,15,9.98,150.24,8,12.52,-102.93,0.57
23751,2015-03-18,44,220.98,10364.36,1,64.66,1049.03,0.62
91424,2015-03-08,4,161.55,657.61,2,19.99,664.518,0.66
90724,2015-04-22,11,22.01,241.97,8,5.53,105.7,0.59
90724,2015-04-22,4,29.74,120.81,2,6.64,-21.06,0.7
90725,2015-05-28,7,5.85,41.4,3,2.27,-5.08,0.56
88975,2015-03-08,14,11.55,159.53,2,2.36,1289.3819999999998,0.55
88974,2015-06-13,3,177.98,536.29,7,0.99,-191.548,0.56
91584,2015-03-26,2,5.18,10.96,10,5.74,-29.003,0.36
91229,2015-01-30,8,574.74,4146.28,7,24.49,2860.9331999999995,0.37
91228,2015-01-12,11,350.98,3902.09,3,30.0,2692.4420999999998,0.61
91228,2015-01-12,8,1.68,14.18,4,1.0,2.0672,0.35
87160,2015-02-11,12,205.99,2118.99,5,8.99,111.0525,0.58
87160,2015-02-11,5,205.99,837.64,8,8.99,-1963.752,0.56
87161,2015-06-11,11,35.99,345.07,1,5.99,-60.704,0.38
87162,2015-01-31,2,2.16,5.48,9,6.05,-37.789,0.37
87162,2015-01-31,11,808.49,8201.33,3,55.3,7576.11,0.4
87162,2015-01-31,3,6.48,22.67,0,8.19,-43.26,0.37
91316,2015-03-12,8,47.98,393.98,1,3.61,-44.436,0.71
88758,2015-01-15,7,2.88,19.29,9,0.7,4.85,0.56
87554,2015-03-20,2,2.61,5.21,6,0.5,3.5948999999999995,0.39
87555,2015-06-07,5,4.76,22.92,7,0.88,15.8148,0.39
87556,2015-01-26,8,3.57,30.9,4,4.17,-69.91,0.59
87556,2015-01-26,14,200.99,2363.08,5,4.2,1630.5251999999998,0.59
87556,2015-01-26,2,195.99,328.45,7,8.99,-457.16,0.58
87553,2015-01-21,12,30.44,386.61,2,1.49,266.7609,0.37
87552,2015-01-10,8,5.02,43.94,0,5.14,-159.3028,0.79
87553,2015-01-21,9,4.91,43.31,2,0.5,29.8839,0.36
91049,2015-06-28,15,17.52,284.34,0,8.17,52.763999999999996,0.5
86227,2015-02-05,10,500.98,3913.02,7,28.14,2699.9838,0.38
86227,2015-02-05,1,178.47,180.14,10,19.99,-170.98,0.55
88819,2015-02-07,12,30.56,364.92,7,2.99,-95.61860000000001,0.35
89743,2015-06-01,2,4.71,12.16,5,0.7,-2.3760000000000003,0.8
89743,2015-06-01,3,55.99,147.56,4,1.25,-18.3216,0.35
87899,2015-05-10,18,6.48,113.68,8,2.74,-82.64,0.71
87900,2015-01-14,14,22.01,281.75,10,5.53,31.59,0.59
87240,2015-04-30,11,21.98,240.05,2,2.87,165.6345,0.55
89497,2015-05-20,3,27.48,87.21,2,4.0,19.30800000000002,0.75
89497,2015-05-20,4,10.06,40.15,8,2.06,0.3299999999999969,0.39
87720,2015-02-19,8,11.29,90.46,5,5.03,-35.26,0.59
87721,2015-06-01,12,39.48,467.03,7,1.99,322.25069999999994,0.54
91030,2015-03-25,4,140.98,608.81,3,36.09,-221.5,0.77
91030,2015-03-25,15,65.99,808.61,8,8.99,206.352,0.56
89801,2015-03-08,13,51.98,637.37,7,10.17,439.78529999999995,0.37
89801,2015-03-08,3,80.97,232.16,10,33.6,-149.4573,0.37
87884,2015-03-19,16,21.98,360.03,0,2.87,21.095999999999997,0.55
87885,2015-06-11,17,15.68,260.01,5,3.73,1166.6280000000002,0.46
87885,2015-06-11,18,14.98,273.79,0,8.99,-40.6042,0.39
87885,2015-06-11,1,38.76,44.62,2,13.26,-294.084,0.36
85928,2015-04-09,3,90.48,268.64,4,19.99,55.5552,0.4
85928,2015-04-09,9,9.77,87.68,2,6.02,-535.332,0.48
85928,2015-04-09,1,34.99,37.62,9,7.73,-208.72039999999998,0.59
85929,2015-06-06,16,49.99,832.97,0,19.99,38.885999999999996,0.41
86454,2015-04-09,11,115.99,1042.54,5,8.99,719.3525999999999,0.58
87316,2015-01-21,10,7.84,76.16,8,4.71,-12.876779999999998,0.35
87316,2015-01-21,10,105.34,1038.14,3,24.49,618.1308,0.61
87317,2015-03-10,1,6783.02,6296.0,9,24.49,-14140.7016,0.39
88279,2015-05-17,3,2.94,8.79,6,0.96,-8.876,0.58
88282,2015-05-23,30,67.28,2051.68,4,19.99,14.754,0.4
88282,2015-05-23,42,130.98,5295.03,10,54.74,669.612,0.69
88282,2015-05-23,28,2.78,80.27,4,1.25,213.0,0.59
88281,2015-04-01,23,142.86,3292.02,3,19.99,-8.388100000000001,0.56
88280,2015-02-28,11,20.99,199.43,5,4.81,4.90176,0.58
88278,2015-04-11,9,12.22,110.71,0,2.85,76.38989999999998,0.55
90871,2015-02-23,4,13.79,56.68,1,8.78,-36.77,0.43
90871,2015-02-23,8,33.29,273.34,4,8.74,87.03,0.61
11013,2015-04-17,2,125.99,226.88,1,8.99,-582.6479999999999,0.59
85826,2015-01-08,6,896.99,5220.48,3,19.99,3602.1311999999994,0.38
85827,2015-04-17,1,125.99,113.44,1,8.99,-582.6479999999999,0.59
85828,2015-05-25,4,15.99,66.02,8,13.18,-66.585,0.37
89872,2015-01-22,12,2.89,33.02,7,0.5,441.594,0.38
89872,2015-01-22,10,217.85,2273.1,0,29.1,394.17,0.68
89873,2015-04-06,4,4.84,19.49,5,0.71,13.448099999999998,0.52
89874,2015-06-22,19,304.99,5845.81,3,19.99,4033.6089,0.4
89874,2015-06-22,12,65.99,633.85,9,8.99,141.7824,0.58
91492,2015-03-02,12,8.33,107.51,0,1.99,74.1819,0.52
54369,2015-03-02,47,8.33,421.08,0,1.99,82.31,0.52
88626,2015-03-28,11,6.68,77.2,5,6.93,-2.3520000000000096,0.37
88627,2015-05-08,25,243.98,5587.89,9,43.32,1059.288,0.55
55300,2015-02-20,37,4.06,159.89,3,6.89,-246.27609999999999,0.6
55300,2015-02-20,48,3.75,180.48,1,0.5,55.194599999999994,0.37
55300,2015-02-20,31,10.68,350.48,2,13.04,-307.29650000000004,0.6
16676,2015-03-19,39,28.99,936.8,7,8.59,-16.063740000000003,0.56
4839,2015-05-09,35,6.48,232.5,5,8.73,-160.3847,0.37
21958,2015-06-05,21,363.25,7497.05,9,19.99,732.2698,0.57
40224,2015-06-30,21,63.94,1336.35,5,14.48,270.8743,0.46
50917,2015-01-21,40,43.98,1724.01,2,1.99,333.7605,0.44
87632,2015-05-09,9,6.48,59.79,5,8.73,-120.59,0.37
87631,2015-03-19,10,28.99,240.21,7,8.59,-12.078000000000001,0.56
87633,2015-06-05,5,363.25,1785.01,9,19.99,1231.6569,0.57
87634,2015-06-30,5,63.94,318.18,5,14.48,219.5442,0.46
87630,2015-02-20,9,4.06,38.89,3,6.89,-185.17,0.6
87630,2015-02-20,12,3.75,45.12,1,0.5,31.132799999999996,0.37
87630,2015-02-20,8,10.68,90.45,2,13.04,-231.05,0.6
90011,2015-02-23,11,209.37,2125.12,10,69.0,-165.59492040000003,0.79
90011,2015-02-23,9,4.98,45.05,7,4.7,-21.684,0.38
86925,2015-01-22,8,880.98,7045.02,2,44.55,4861.0638,0.62
86927,2015-03-12,15,22.84,370.62,0,16.92,-83.75,0.39
86926,2015-02-13,11,80.97,904.25,5,30.06,565.18,0.4
86926,2015-02-13,2,6.48,16.31,0,10.05,-38.72,0.37
87374,2015-06-25,6,70.89,364.26,6,89.3,65.07702,0.72
88156,2015-01-08,4,4.13,16.07,7,0.99,10.9592,0.39
88156,2015-01-08,1,22.72,25.26,3,8.99,17.4294,0.44
88157,2015-02-28,16,34.98,581.08,5,7.53,-32.6664,0.76
88157,2015-02-28,8,3.14,27.53,0,1.92,-13.135200000000001,0.84
87396,2015-04-28,7,4.13,32.33,4,0.99,22.307699999999997,0.39
87396,2015-04-28,12,55.48,642.06,6,14.3,443.0213999999999,0.37
59365,2015-06-07,2,535.64,1068.6,5,14.7,-1220.9144999999999,0.59
86592,2015-02-28,15,6.37,99.75,0,5.19,-27.1492,0.38
86591,2015-01-16,2,110.98,226.53,2,13.99,-106.3424,0.69
86591,2015-01-16,8,8.01,68.65,1,2.87,44.9768,0.4
90218,2015-05-26,42,5.58,236.83,2,2.99,689.328,0.37
90218,2015-05-26,36,54.1,1944.87,2,19.99,-33.586,0.59
87619,2015-02-28,12,11.55,135.77,10,2.36,69.7672,0.55
87620,2015-04-22,1,35.44,55.43,1,19.99,-52.822799999999994,0.38
87617,2015-05-11,5,3.8,20.46,2,1.49,7.31,0.38
87620,2015-04-22,20,47.9,931.87,3,5.86,642.9902999999999,0.37
87618,2015-05-26,8,2.62,21.41,5,0.8,12.71,0.39
90309,2015-03-05,13,4.55,59.75,4,1.49,28.288,0.35
87511,2015-02-04,20,7.64,162.49,1,1.39,112.1181,0.36
91397,2015-02-15,19,42.98,819.4,7,4.62,565.386,0.56
91397,2015-02-15,19,89.99,1809.75,3,42.0,-230.9528,0.66
91398,2015-04-15,12,5.74,70.03,8,5.01,-61.62804,0.39
86427,2015-06-18,9,12.22,102.43,9,2.85,70.6767,0.55
90264,2015-04-02,4,37.94,137.76,10,5.08,95.05439999999999,0.38
90265,2015-03-23,18,20.99,326.03,6,0.99,224.96069999999997,0.37
90646,2015-04-05,11,36.55,379.72,10,13.89,-89.572,0.41
88611,2015-05-07,10,4.76,48.33,7,0.88,33.347699999999996,0.39
88612,2015-06-22,4,7.98,34.91,1,6.5,-34.592,0.59
88610,2015-04-21,1,42.98,47.04,6,4.62,-24.63,0.56
86085,2015-02-22,1,9.68,10.94,8,2.03,-536.242,0.37
86085,2015-02-22,5,150.98,731.38,4,16.01,-125.86000000000001,0.7
86086,2015-03-28,1,363.25,344.87,6,19.99,36.1641,0.57
87186,2015-04-13,17,30.97,523.06,1,4.0,17.1028,0.74
87186,2015-04-13,23,125.99,2424.68,8,7.69,1269.38196,0.58
87187,2015-05-20,6,442.14,2411.43,10,14.7,137.68794000000014,0.56
89047,2015-05-22,41,35.99,1278.96,1,0.99,882.4824,0.35
86544,2015-01-27,9,2.94,25.22,9,0.7,6.384,0.58
86545,2015-02-26,6,5.34,34.73,2,2.99,5.2955000000000005,0.38
86545,2015-02-26,6,40.98,247.53,3,7.47,170.79569999999998,0.37
86546,2015-06-14,4,5.84,23.89,1,0.83,16.092,0.49
86544,2015-01-27,10,43.98,454.4,3,8.99,274.0788,0.58
86544,2015-01-27,13,1.14,14.53,6,0.7,-3.782,0.38
86547,2015-02-25,6,2.61,15.65,7,0.5,10.798499999999999,0.39
86548,2015-05-30,39,2.88,111.92,4,1.01,15.246,0.55
91180,2015-06-28,17,100.98,1700.38,9,35.84,-103.624,0.62
91180,2015-06-28,6,5.78,35.96,10,7.96,-57.824,0.36
91466,2015-05-08,2,70.97,141.59,5,3.5,18.218000000000018,0.59
91466,2015-05-08,36,5.28,203.05,0,6.26,25.058000000000035,0.4
87041,2015-04-10,5,10.98,56.19,3,3.37,11.82,0.57
87042,2015-01-26,4,10.14,40.8,1,2.27,28.151999999999997,0.36
87043,2015-03-17,21,5.4,117.87,3,7.78,-237.544,0.37
91586,2015-03-05,20,85.99,1503.05,3,0.99,1037.1045,0.55
54949,2015-02-10,58,6.48,382.33,8,6.81,-94.59,0.36
54949,2015-02-10,13,20.98,356.61,9,53.03,-293.74,0.78
91389,2015-06-08,12,122.99,1506.89,5,19.99,1039.7540999999999,0.37
91388,2015-02-10,14,6.48,92.29,8,6.81,-49.186800000000005,0.36
91388,2015-02-10,3,20.98,82.29,9,53.03,-152.7448,0.78
89414,2015-03-06,20,9.99,203.37,5,4.78,41.3,0.4
89415,2015-06-11,12,12.28,160.66,1,6.47,47.61,0.38
56486,2015-05-28,16,5.98,107.08,3,5.35,-23.5,0.4
7623,2015-04-28,32,300.65,9705.46,3,24.49,1282.4959999999999,0.52
7623,2015-04-28,67,49.99,3247.54,6,19.99,17.2,0.45
7623,2015-04-28,58,104.85,5582.63,10,4.65,1184.1200000000001,0.37
86346,2015-04-28,8,300.65,2426.36,3,24.49,1474.8703999999998,0.52
86346,2015-04-28,17,49.99,824.0,6,19.99,19.78,0.45
86346,2015-04-28,14,104.85,1347.53,10,4.65,929.7956999999999,0.37
89071,2015-01-09,1,5.58,11.16,1,5.3,-7.25,0.35
89071,2015-01-09,11,3.98,45.22,3,0.7,31.201799999999995,0.52
89128,2015-01-15,10,4.98,52.93,1,4.75,-75.9004,0.36
89128,2015-01-15,12,6.35,75.61,4,1.02,52.170899999999996,0.39
89129,2015-01-16,5,12.99,67.64,2,14.37,-159.86,0.73
89129,2015-01-16,7,35.44,240.42,5,7.5,165.88979999999998,0.38
89129,2015-01-16,14,12.98,184.4,2,3.14,75.01,0.6
89130,2015-03-13,22,178.47,3802.01,8,19.99,2267.22,0.55
86102,2015-05-15,17,73.98,1181.67,8,4.0,97.15999999999993,0.77
86102,2015-05-15,8,3.68,29.93,2,1.32,-20.65,0.83
86101,2015-02-04,12,14.48,171.33,7,6.46,67.864,0.38
86104,2015-06-06,12,6.48,84.04,0,5.19,-14.075,0.37
86103,2015-02-12,2,120.98,251.06,5,30.0,-78.7592,0.64
89789,2015-03-05,10,276.2,2610.56,6,24.49,1167.38,
86662,2015-02-03,11,125.99,1173.76,6,2.5,402.066,0.6
88447,2015-02-26,6,8.33,50.28,7,1.99,11.95,0.52
88447,2015-02-26,5,499.99,2570.45,3,24.49,1773.6104999999998,0.36
88449,2015-05-24,9,20.99,158.87,3,0.99,4.182200000000005,0.57
88448,2015-01-14,9,6.45,56.71,3,1.34,39.1299,0.36
91376,2015-03-02,14,355.98,5086.08,6,58.92,1660.92,0.64
88191,2015-06-01,15,120.98,1894.45,3,30.0,638.028,0.64
88191,2015-06-01,12,15.68,200.72,1,3.73,138.49679999999998,0.46
88192,2015-02-14,22,1.82,36.82,9,0.83,-6.734,0.57
14756,2015-02-28,4,19.23,84.6,6,6.15,-25.38,0.44
88241,2015-01-07,2,137.48,296.75,0,32.18,-203.27,0.78
88239,2015-05-07,2,300.97,582.2,7,7.18,-807.59,0.48
88240,2015-06-11,5,35.44,171.93,4,5.09,118.6317,0.38
88240,2015-06-11,9,3.98,35.19,8,0.7,23.304000000000002,0.52
41253,2015-05-07,7,300.97,2037.69,7,7.18,-807.59,0.48
53476,2015-06-11,21,35.44,722.1,4,5.09,150.72,0.38
53476,2015-06-11,36,3.98,140.78,8,0.7,19.42,0.52
53476,2015-06-11,71,1.76,129.72,1,0.7,3.13,0.56
53476,2015-06-11,63,193.17,12190.98,1,19.99,1141.07,0.71
12480,2015-01-07,10,137.48,1483.76,0,32.18,-203.27,0.78
48483,2015-06-10,33,2.21,87.18,0,1.0,10.01,0.38
89879,2015-04-20,14,65.99,798.89,0,5.99,313.812,0.58
89880,2015-06-24,18,7.1,133.19,1,6.05,-39.18625,0.39
89880,2015-06-24,5,18.97,97.33,5,9.03,-1.89,0.37
88380,2015-05-18,3,39.99,130.91,5,10.25,4.29,0.55
91219,2015-01-24,6,49.43,281.82,7,19.99,-122.77,0.57
86220,2015-01-19,5,207.48,991.24,9,0.99,683.9556,0.55
86221,2015-05-24,3,40.98,119.86,8,7.2,-16.64,0.6
86221,2015-05-24,12,8.12,98.77,8,2.83,-59.73,0.77
86221,2015-05-24,9,262.11,2495.35,2,62.74,-633.4412370000002,0.75
86222,2015-06-17,6,33.89,200.83,4,5.1,72.98400000000001,0.6
89314,2015-04-08,10,35.44,348.08,5,5.09,240.17519999999996,0.38
89315,2015-06-17,10,11.7,131.69,0,6.96,-11.248000000000001,0.5
89316,2015-02-28,5,2.89,13.93,6,0.5,9.611699999999999,0.38
89988,2015-03-25,1,35.99,31.71,7,5.0,-299.8142,0.82
86327,2015-03-20,19,3.08,60.01,4,0.99,13.799999999999999,0.37
86327,2015-03-20,13,6.48,90.98,2,5.9,4.3919999999999995,0.37
86327,2015-03-20,12,125.99,1270.7,4,4.2,-236.25,0.59
548,2015-03-20,75,3.08,236.87,4,0.99,36.02,0.37
548,2015-03-20,53,6.48,370.91,2,5.9,-50.64,0.37
548,2015-03-20,47,125.99,4976.92,4,4.2,510.48900000000003,0.59
86860,2015-05-17,17,34.54,574.97,7,14.72,-20.18226,0.37
86860,2015-05-17,9,12.28,115.22,2,6.47,-156.97220000000002,0.38
86860,2015-05-17,13,34.58,456.58,6,8.99,384.5043,0.56
86432,2015-06-30,11,349.45,3772.19,8,60.0,513.084,
90160,2015-06-14,9,315.98,2642.48,8,19.99,44.519999999999996,0.38
87287,2015-01-07,8,7.1,61.5,2,6.05,-48.875,0.39
87286,2015-05-30,11,120.98,1276.88,5,9.07,881.0472,0.35
87285,2015-01-05,2,120.97,233.58,8,26.3,-233.840688,0.38
89810,2015-06-25,9,3.69,31.98,8,2.5,-139.07600000000002,0.39
86790,2015-06-22,3,180.98,519.42,10,26.2,-64.664,0.59
86794,2015-05-17,40,62.05,2382.72,4,3.99,1644.0767999999998,0.55
86789,2015-01-16,12,5.81,64.96,10,8.49,-350.4395,0.39
86789,2015-01-16,10,1.81,19.14,3,0.75,4.2028,0.52
86792,2015-03-04,4,5.4,25.35,8,7.78,-44.068,0.37
86792,2015-03-04,5,8.46,45.03,9,8.99,-100.51,0.79
86792,2015-03-04,10,14.98,153.87,21,8.99,-17.75,0.39
86792,2015-03-04,22,155.99,2800.33,4,8.08,1374.948,0.6
86791,2015-02-22,23,150.89,3596.03,3,60.2,-677.872,0.77
86795,2015-06-08,8,304.99,2353.55,9,19.99,1623.9495,0.4
86796,2015-06-19,22,4.06,92.57,5,6.89,-122.835,0.6
86793,2015-05-02,31,280.98,7974.21,9,57.0,252.48800000000028,0.78
86369,2015-06-01,13,6.84,87.1,9,8.37,-88.585,0.58
86369,2015-06-01,15,48.91,736.86,7,35.0,-485.68,0.83
86368,2015-03-24,2,15.42,33.84,2,5.41,-16.37,0.59
85850,2015-01-04,4,3.36,14.9,3,6.27,-94.2586,0.4
85850,2015-01-04,11,3.71,39.64,7,1.93,6.3308,0.35
89716,2015-01-14,7,19.99,139.49,6,11.17,-66.8236,0.6
89716,2015-01-14,6,320.98,1952.43,6,58.95,971.6220000000001,0.57
88543,2015-06-03,9,145.98,1370.79,1,46.2,-134.512,0.69
88544,2015-02-04,1,3502.14,3501.79,1,8.73,-4075.933992,0.57
88544,2015-02-04,4,15.73,63.04,6,7.42,-18.558799999999998,0.56
88545,2015-02-16,18,25.99,451.35,5,5.37,220.35719999999998,0.56
88546,2015-02-28,7,17.24,119.6,4,3.26,47.73,0.56
88547,2015-03-11,10,5.98,59.9,2,1.49,28.526000000000003,0.39
88548,2015-03-29,1,99.23,99.22,1,8.99,-87.46,0.35
86899,2015-01-26,8,150.98,1183.82,8,13.99,-3.9479999999999995,0.38
86900,2015-05-28,11,17.7,201.77,3,9.47,28.182599999999997,0.59
86901,2015-03-30,21,21.38,443.66,4,8.99,-51.66,0.59
86898,2015-01-20,9,60.22,541.76,2,3.5,-193.914,0.57
86899,2015-01-26,4,25.98,107.66,3,14.36,57.546,0.6
86899,2015-01-26,10,32.48,318.83,10,35.0,-333.4254,0.81
86902,2015-04-19,23,159.99,3600.65,5,5.5,12.264000000000001,0.49
86491,2015-06-19,14,280.98,3936.61,7,57.0,-283.9914,0.78
86491,2015-06-19,15,4.98,78.31,0,7.44,-195.342,0.36
86491,2015-06-19,11,3.98,42.46,10,0.83,-89.70920000000001,0.51
86490,2015-04-13,1,7.28,14.66,8,11.15,-44.415000000000006,0.37
86489,2015-02-13,12,7.28,83.14,10,5.47,167.334,0.35
90820,2015-05-04,19,10.97,215.25,6,6.5,65.598,0.64
90821,2015-06-25,22,58.14,1358.02,2,36.61,0.258,0.61
90821,2015-06-25,22,15.57,358.84,3,1.39,63.222,0.38
90818,2015-03-14,9,62.18,511.57,10,10.84,-29.666000000000004,0.63
90819,2015-03-31,5,1.68,8.65,6,1.0,-1319.5,0.35
86989,2015-06-12,11,35.44,380.0,7,7.5,262.2,0.38
89025,2015-03-02,1,170.98,199.48,8,35.89,-119.812,0.66
86447,2015-03-18,5,20.99,93.81,1,4.81,-9.107999999999999,0.58
86448,2015-04-10,9,35.94,312.22,9,6.66,172.56439999999998,0.4
89805,2015-03-10,9,4.98,43.84,10,7.54,45.077999999999996,0.38
89805,2015-03-10,6,22.84,141.74,0,8.18,-110.376,0.39
24294,2015-02-02,43,200.97,8717.75,3,15.59,1951.3,0.36
90850,2015-02-02,11,200.97,2230.12,3,15.59,1538.7827999999997,0.36
87933,2015-03-30,10,5.98,56.4,7,0.96,32.83,0.6
87933,2015-03-30,6,39.98,257.52,1,4.0,51.59000000000005,0.7
87934,2015-05-21,7,218.08,1488.51,6,18.06,969.42,0.57
87935,2015-05-28,23,35.44,801.93,5,5.09,553.3317,0.38
90739,2015-06-28,8,4.98,44.24,3,4.62,-30.45,0.64
91522,2015-02-15,12,7.31,79.74,10,0.49,55.020599999999995,0.38
91522,2015-02-15,23,20.99,392.45,10,2.5,-43.65504,0.81
90815,2015-04-12,7,6.68,48.32,3,1.5,-577.3040000000001,0.48
90814,2015-03-19,8,39.48,332.16,4,1.99,-1535.4864000000002,0.54
90814,2015-03-19,17,8.12,147.62,0,2.83,-159.32,0.77
86508,2015-04-01,2,60.98,125.9,6,30.0,-74.08800000000001,0.7
86507,2015-01-14,4,208.16,768.81,10,68.02,-137.522,0.58
86507,2015-01-14,2,90.48,183.39,7,19.99,-11.815999999999999,0.4
86507,2015-01-14,1,9.48,12.9,1,7.29,238.9338,0.45
86507,2015-01-14,4,4.28,17.89,2,0.94,-105.126,0.56
86509,2015-06-28,12,22.24,255.88,6,1.99,95.38799999999999,0.43
87435,2015-01-21,15,24.95,378.82,1,2.99,261.38579999999996,0.39
87435,2015-01-21,9,15.98,152.18,0,8.99,-135.46,0.64
87436,2015-06-13,10,4.91,53.89,6,5.68,-31.68825,0.36
87436,2015-06-13,21,48.94,1001.02,7,5.86,690.7037999999999,0.35
89564,2015-06-04,5,115.99,495.82,6,5.92,-13.068000000000001,0.58
88329,2015-06-10,3,7.28,24.44,0,3.52,-25.104,0.68
88330,2015-04-01,4,5.18,21.86,6,2.04,1.9504000000000001,0.36
87297,2015-05-07,17,2.78,47.12,7,1.49,-340.5311,0.36
87298,2015-05-23,16,42.8,670.9,3,2.99,462.92099999999994,0.36
39076,2015-06-11,76,5.28,412.72,2,6.26,-131.16,0.4
87296,2015-03-30,1,11.34,14.52,1,5.01,-11.83,0.36
87299,2015-06-11,19,5.28,103.18,2,6.26,-65.58,0.4
90488,2015-02-18,2,47.98,97.96,6,3.61,596.808,0.71
88825,2015-05-26,15,349.45,5419.41,1,60.0,3739.3929,
88826,2015-05-13,26,25.38,700.41,0,8.99,470.33799999999997,0.5
88824,2015-03-21,11,55.94,646.88,2,6.55,401.85,0.68
90296,2015-06-25,10,105.34,1029.96,7,24.49,710.6723999999999,0.61
89835,2015-05-19,5,9.99,52.09,4,11.59,-92.32,0.4
89836,2015-01-28,14,122.99,1794.88,0,70.2,-1764.29,0.74
89836,2015-01-28,12,60.97,765.04,1,4.5,527.8775999999999,0.56
86233,2015-03-21,9,13.48,127.12,2,4.51,34.52,0.59
86234,2015-01-01,12,449.99,5183.89,4,24.49,3576.8840999999998,0.52
86234,2015-01-01,6,5.84,36.09,1,1.2,20.38,0.55
90766,2015-04-06,4,89.83,366.26,6,35.0,31.11,0.83
90766,2015-04-06,12,13.43,157.99,10,5.5,358.2954,0.57
90766,2015-04-06,11,125.99,1212.88,1,7.69,8.322,0.58
90767,2015-03-14,3,45.99,125.19,1,4.99,24.018,0.56
90752,2015-04-21,5,363.25,1867.04,5,19.99,-269.7555,0.57
90753,2015-05-10,31,17.48,537.8,3,1.99,710.8073999999999,0.45
90751,2015-02-20,6,19.23,119.78,5,6.15,-2133.2780000000002,0.44
90750,2015-01-06,7,1.7,12.15,6,1.99,80.0712,0.51
90750,2015-01-06,9,30.98,288.42,1,5.09,896.406,0.4
89897,2015-05-25,17,30.56,511.42,8,2.99,352.8798,0.35
87795,2015-01-07,6,33.89,200.64,4,5.1,68.67599999999999,0.6
90461,2015-04-01,1,11.33,17.62,6,6.12,-15.92,0.42
90462,2015-01-26,5,16.74,80.58,7,7.04,-114.2,0.81
90460,2015-03-24,4,6.64,25.31,10,54.95,-25.0,0.37
90460,2015-03-24,4,90.48,369.78,5,19.99,255.14819999999997,0.4
90462,2015-01-26,9,6.45,57.14,6,1.34,39.4266,0.36
90462,2015-01-26,4,122.99,498.31,5,70.2,-722.23,0.74
90104,2015-05-21,20,20.98,431.43,3,1.49,30.023999999999997,0.35
90103,2015-04-27,18,3.28,57.24,8,3.97,0.42660000000000337,0.56
90103,2015-04-27,22,40.97,824.7,9,8.99,66.216,0.59
90985,2015-02-12,9,6.48,58.5,5,8.19,-164.18,0.37
90986,2015-06-24,14,8.74,131.62,0,8.29,-79.4,0.38
90987,2015-04-24,23,5.58,121.46,7,1.99,23.046,0.46
87272,2015-03-06,3,113.98,356.14,6,30.0,-127.3,0.69
87272,2015-03-06,4,6.48,27.08,5,6.86,-52.77,0.37
86283,2015-01-05,11,5.98,65.85,9,4.69,-781.1342,0.68
86284,2015-01-09,12,4.0,50.71,2,1.3,-23.296,0.37
85979,2015-05-07,7,6.48,45.0,8,8.4,58.812,0.37
85981,2015-06-14,7,2.61,19.02,3,0.5,4.0443,0.39
85981,2015-06-14,16,11.66,193.87,1,7.95,-10.368400000000001,0.58
85980,2015-01-13,14,125.99,1434.51,8,4.2,989.8118999999999,0.57
21572,2015-02-13,42,194.3,8549.04,3,11.54,2861.01,0.59
89928,2015-02-13,11,194.3,2239.03,3,11.54,1544.9307000000001,0.59
89355,2015-01-06,1,7.68,22.13,7,6.16,125.9982,0.35
89355,2015-01-06,5,6.64,34.17,5,4.95,-92.92920000000001,0.37
89356,2015-01-27,1,110.99,94.3,2,2.5,-39.809,0.57
91296,2015-01-23,5,73.98,384.22,1,12.14,-29.065600000000003,0.67
91297,2015-02-04,17,10.89,178.68,10,4.5,-19.2972,0.59
91298,2015-02-07,12,6.7,79.39,6,1.56,40.6556,0.52
88589,2015-05-16,7,28.53,199.53,3,1.49,137.67569999999998,0.38
88589,2015-05-16,6,5.98,37.05,7,7.15,-62.0,0.36
88590,2015-03-27,19,3.69,68.88,4,0.5,47.52719999999999,0.38
88587,2015-02-28,5,120.98,549.85,10,9.07,379.3965,0.35
88587,2015-02-28,6,8.32,48.99,8,2.38,-41.83,0.74
88587,2015-02-28,7,125.99,681.42,10,4.2,372.402,0.59
88588,2015-05-04,13,5.34,66.65,7,5.63,-116.3455,0.39
88588,2015-05-04,18,160.98,2934.16,3,30.0,1304.9,0.62
88588,2015-05-04,15,65.99,876.88,4,5.63,605.0472,0.56
91437,2015-04-28,6,28.53,157.33,9,1.49,107.45461999999999,0.38
