Order ID,Order Date,Order Priority,Product Category,Product Sub-Category,Product Name,Quantity ordered new,Product Container,Ship Mode,Ship Date
90917,2015-03-14,Not Specified,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,11,Jumbo Box,Delivery Truck,2015-03-16
90917,2015-03-14,Not Specified,Office Supplies,Paper,Xerox 1971,6,Small Box,Regular Air,2015-03-15
89579,2015-04-17,Medium,Office Supplies,Appliances,3M Office Air Cleaner,17,Medium Box,Regular Air,2015-04-17
88929,2015-05-01,Not Specified,Office Supplies,Storage & Organization,Deluxe Rollaway Locking File with Drawer,1,Small Box,Regular Air,2015-05-01
88928,2015-03-19,Critical,Office Supplies,Binders and Binder Accessories,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",7,Small Box,Regular Air,2015-03-19
88928,2015-03-19,Critical,Technology,Telephones and Communication,8860,5,Small Box,Express Air,2015-03-21
90339,2015-06-12,High,Office Supplies,Binders and Binder Accessories,GBC Instant Index™ System for Binding Systems,15,Small Box,Express Air,2015-06-14
90337,2015-01-03,Critical,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),4,Small Box,Regular Air,2015-01-05
90337,2015-01-03,Critical,Technology,Telephones and Communication,T18,2,Small Box,Regular Air,2015-01-06
90338,2015-02-06,Low,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,11,Jumbo Drum,Delivery Truck,2015-02-10
86383,2015-03-05,Medium,Technology,Computer Peripherals,Fellowes EZ Multi-Media Keyboard,1,Small Box,Regular Air,2015-03-07
86383,2015-03-05,Medium,Furniture,Office Furnishings,Telescoping Adjustable Floor Lamp,2,Large Box,Regular Air,2015-03-08
86382,2015-02-15,Low,Office Supplies,Storage & Organization,Filing/Storage Totes and Swivel Casters,3,Small Box,Regular Air,2015-02-22
86384,2015-06-18,Critical,Technology,Computer Peripherals,Logitech Access Keyboard,4,Small Box,Regular Air,2015-06-19
86384,2015-06-18,Critical,Office Supplies,Paper,Xerox 1929,20,Small Box,Regular Air,2015-06-20
89319,2015-02-02,Critical,Furniture,Tables,Laminate Occasional Tables,8,Large Box,Regular Air,2015-02-03
89320,2015-05-23,Medium,Furniture,Office Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",31,Small Box,Regular Air,2015-05-25
87804,2015-05-21,High,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,15,Wrap Bag,Regular Air,2015-05-22
89639,2015-05-02,Low,Office Supplies,Binders and Binder Accessories,Binding Machine Supplies,14,Small Box,Regular Air,2015-05-06
87905,2015-05-04,High,Office Supplies,Storage & Organization,"Hot File® 7-Pocket, Floor Stand",9,Small Box,Express Air,2015-05-07
87700,2015-02-06,Critical,Technology,Office Machines,"Polycom Soundstation EX Audio-Conferencing Telephone, Black",1,Medium Box,Regular Air,2015-02-08
88479,2015-01-15,High,Technology,Computer Peripherals,"Memorex 4.7GB DVD+R, 3/Pack",15,Small Pack,Regular Air,2015-01-16
88479,2015-01-15,High,Technology,Telephones and Communication,Accessory20,1,Small Pack,Regular Air,2015-01-16
88480,2015-03-03,Not Specified,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",22,Small Box,Regular Air,2015-03-05
90695,2015-06-22,Low,Technology,Telephones and Communication,StarTAC ST7762,9,Small Box,Regular Air,2015-06-27
88085,2015-05-25,Critical,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",43,Wrap Bag,Regular Air,2015-05-28
88083,2015-04-11,Not Specified,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,2,Small Box,Regular Air,2015-04-13
88084,2015-06-23,High,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,9,Jumbo Box,Delivery Truck,2015-06-24
88084,2015-06-23,High,Office Supplies,Pens & Art Supplies,Newell 333,11,Wrap Bag,Regular Air,2015-06-24
90449,2015-06-25,Not Specified,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",1,Jumbo Drum,Delivery Truck,2015-06-28
90449,2015-06-25,Not Specified,Technology,Telephones and Communication,2160i,11,Small Box,Regular Air,2015-06-25
86010,2015-04-10,High,Technology,Office Machines,"210 Trimline Phone, White",2,Medium Box,Regular Air,2015-04-11
86012,2015-05-27,Critical,Office Supplies,Binders and Binder Accessories,Vinyl Sectional Post Binders,12,Small Box,Regular Air,2015-05-28
86013,2015-01-05,Low,Office Supplies,Binders and Binder Accessories,GBC Instant Index™ System for Binding Systems,2,Small Box,Regular Air,2015-01-10
86013,2015-01-05,Low,Office Supplies,Labels,Avery 514,8,Small Box,Regular Air,2015-01-14
86012,2015-05-27,Critical,Technology,Telephones and Communication,Accessory36,1,Small Pack,Regular Air,2015-05-28
86011,2015-05-08,Not Specified,Furniture,Office Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",1,Small Box,Regular Air,2015-05-10
86014,2015-05-23,Low,Office Supplies,Storage & Organization,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",31,Small Box,Regular Air,2015-05-30
88061,2015-01-14,Low,Office Supplies,Storage & Organization,Economy Rollaway Files,7,Small Box,Regular Air,2015-01-16
88060,2015-01-11,Not Specified,Technology,Office Machines,Panasonic KX-P3200 Dot Matrix Printer,5,Jumbo Drum,Delivery Truck,2015-01-11
88060,2015-01-11,Not Specified,Furniture,Office Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",11,Large Box,Regular Air,2015-01-12
88060,2015-01-11,Not Specified,Office Supplies,Appliances,Holmes Odor Grabber,5,Medium Box,Regular Air,2015-01-12
88060,2015-01-11,Not Specified,Furniture,Office Furnishings,Eldon Image Series Black Desk Accessories,7,Small Box,Express Air,2015-01-13
88060,2015-01-11,Not Specified,Office Supplies,Paper,Xerox 188,5,Small Box,Regular Air,2015-01-11
3138,2015-02-08,Not Specified,Technology,Computer Peripherals,Motorola SB4200 Cable Modem,4,Small Box,Express Air,2015-02-08
88023,2015-02-08,Not Specified,Technology,Computer Peripherals,Motorola SB4200 Cable Modem,1,Small Box,Express Air,2015-02-08
90353,2015-01-27,Critical,Office Supplies,Appliances,Staples 6 Outlet Surge,6,Small Box,Regular Air,2015-01-28
90354,2015-04-23,Not Specified,Office Supplies,Binders and Binder Accessories,Cardinal Poly Pocket Divider Pockets for Ring Binders,2,Small Box,Regular Air,2015-04-24
90354,2015-04-23,Not Specified,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier,9,Large Box,Regular Air,2015-04-25
91062,2015-03-18,Not Specified,Office Supplies,Labels,Avery 49,3,Small Box,Regular Air,2015-03-20
91063,2015-05-18,Medium,Office Supplies,Binders and Binder Accessories,Cardinal Poly Pocket Divider Pockets for Ring Binders,5,Small Box,Express Air,2015-05-19
91063,2015-05-18,Medium,Office Supplies,Paper,Xerox 1933,2,Small Box,Regular Air,2015-05-20
91063,2015-05-18,Medium,Technology,Telephones and Communication,Accessory25,14,Wrap Bag,Regular Air,2015-05-18
8353,2015-05-15,Medium,Office Supplies,Pens & Art Supplies,Newell 343,23,Wrap Bag,Regular Air,2015-05-17
10464,2015-02-10,Critical,Office Supplies,Paper,Xerox 1897,41,Small Box,Regular Air,2015-02-11
6562,2015-06-20,Critical,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer,22,Jumbo Drum,Delivery Truck,2015-06-22
42852,2015-06-20,Not Specified,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,24,Small Box,Regular Air,2015-06-22
88906,2015-01-20,Not Specified,Office Supplies,Paper,Xerox 21,10,Small Box,Regular Air,2015-01-22
88906,2015-01-20,Not Specified,Office Supplies,Storage & Organization,Advantus Rolling Storage Box,5,Small Box,Regular Air,2015-01-21
88905,2015-05-15,Medium,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",12,Small Pack,Regular Air,2015-05-17
88905,2015-05-15,Medium,Office Supplies,Pens & Art Supplies,Newell 343,6,Wrap Bag,Regular Air,2015-05-17
88907,2015-02-10,Critical,Office Supplies,Paper,Xerox 1897,10,Small Box,Regular Air,2015-02-11
88908,2015-06-20,Critical,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer,6,Jumbo Drum,Delivery Truck,2015-06-22
88908,2015-06-20,Not Specified,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,6,Small Box,Regular Air,2015-06-22
90706,2015-05-14,Critical,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,35,Small Box,Regular Air,2015-05-16
87357,2015-04-18,Critical,Office Supplies,Paper,Xerox 1908,11,Small Box,Express Air,2015-04-20
87357,2015-04-18,Critical,Technology,Telephones and Communication,Talkabout T8367,17,Small Box,Regular Air,2015-04-19
87356,2015-02-23,High,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",5,Jumbo Drum,Delivery Truck,2015-02-23
87357,2015-04-18,Critical,Furniture,Chairs & Chairmats,SAFCO Folding Chair Trolley,4,Medium Box,Regular Air,2015-04-21
90058,2015-01-13,Low,Office Supplies,Paper,Xerox 1910,3,Small Box,Regular Air,2015-01-13
90059,2015-02-01,Critical,Office Supplies,Binders and Binder Accessories,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",14,Small Box,Regular Air,2015-02-02
90867,2015-06-05,Low,Furniture,Office Furnishings,Nu-Dell Executive Frame,16,Small Pack,Regular Air,2015-06-12
89327,2015-06-22,Medium,Technology,Office Machines,Canon MP41DH Printing Calculator,3,Medium Box,Express Air,2015-06-24
89327,2015-06-22,Medium,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",1,Wrap Bag,Regular Air,2015-06-24
89327,2015-06-22,Medium,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",21,Jumbo Box,Delivery Truck,2015-06-23
91127,2015-01-20,Not Specified,Office Supplies,Binders and Binder Accessories,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2,Small Box,Regular Air,2015-01-22
91127,2015-01-20,Not Specified,Technology,Office Machines,Lexmark 4227 Plus Dot Matrix Printer,1,Jumbo Drum,Delivery Truck,2015-01-22
90026,2015-05-25,High,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,12,Medium Box,Regular Air,2015-05-27
90027,2015-01-17,Not Specified,Office Supplies,Binders and Binder Accessories,Staples® General Use 3-Ring Binders,13,Small Box,Regular Air,2015-01-18
90027,2015-01-17,Not Specified,Office Supplies,Paper,Xerox 1978,15,Small Box,Regular Air,2015-01-18
88511,2015-04-21,Low,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",23,Small Box,Regular Air,2015-04-25
91174,2015-05-14,Medium,Office Supplies,Binders and Binder Accessories,GBC Recycled Regency Composition Covers,7,Small Box,Regular Air,2015-05-15
91174,2015-05-14,Medium,Technology,Telephones and Communication,Accessory29,28,Small Pack,Regular Air,2015-05-16
91175,2015-05-23,Medium,Technology,Office Machines,"Soundgear Copyboard Conference Phone, Optional Battery",41,Medium Box,Regular Air,2015-05-25
86250,2015-06-14,Not Specified,Furniture,Office Furnishings,DAX Wood Document Frame.,4,Wrap Bag,Express Air,2015-06-15
90908,2015-01-20,Not Specified,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",9,Small Box,Regular Air,2015-01-20
90909,2015-01-30,High,Office Supplies,Pens & Art Supplies,Newell 323,11,Wrap Bag,Regular Air,2015-01-31
90909,2015-01-30,High,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,1,Jumbo Box,Delivery Truck,2015-02-01
90910,2015-06-12,Medium,Technology,Copiers and Fax,Sharp 1540cs Digital Laser Copier,13,Jumbo Drum,Delivery Truck,2015-06-13
90910,2015-06-12,Medium,Technology,Telephones and Communication,2160,1,Small Box,Express Air,2015-06-13
90909,2015-01-30,High,Office Supplies,Paper,White GlueTop Scratch Pads,2,Wrap Bag,Regular Air,2015-02-01
17155,2015-01-28,Medium,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",36,Wrap Bag,Express Air,2015-01-29
2433,2015-02-21,Not Specified,Technology,Office Machines,Lexmark 4227 Plus Dot Matrix Printer,25,Jumbo Drum,Delivery Truck,2015-02-21
8165,2015-04-15,Low,Office Supplies,Paper,Xerox 1922,63,Small Box,Regular Air,2015-04-24
359,2015-06-18,Medium,Furniture,Tables,Bevis 36 x 72 Conference Tables,56,Jumbo Box,Delivery Truck,2015-06-19
86190,2015-02-21,Not Specified,Technology,Office Machines,Lexmark 4227 Plus Dot Matrix Printer,6,Jumbo Drum,Delivery Truck,2015-02-21
86191,2015-04-15,Low,Office Supplies,Paper,Xerox 1922,16,Small Box,Regular Air,2015-04-24
86192,2015-06-18,Medium,Furniture,Tables,Bevis 36 x 72 Conference Tables,14,Jumbo Box,Delivery Truck,2015-06-19
86189,2015-01-28,Medium,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",9,Wrap Bag,Express Air,2015-01-29
86189,2015-01-28,Medium,Office Supplies,Storage & Organization,Fellowes Neat Ideas® Storage Cubes,8,Large Box,Express Air,2015-01-28
88879,2015-03-04,Critical,Furniture,Chairs & Chairmats,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,4,Jumbo Drum,Delivery Truck,2015-03-05
88880,2015-04-15,Not Specified,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,12,Small Box,Regular Air,2015-04-15
88882,2015-04-01,Medium,Office Supplies,Binders and Binder Accessories,Catalog Binders with Expanding Posts,16,Small Box,Express Air,2015-04-03
88881,2015-01-13,Low,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,10,Medium Box,Regular Air,2015-01-13
86555,2015-03-13,Critical,Office Supplies,Binders and Binder Accessories,"ACCOHIDE® 3-Ring Binder, Blue, 1""",1,Small Box,Regular Air,2015-03-14
86556,2015-02-26,High,Office Supplies,Storage & Organization,Deluxe Rollaway Locking File with Drawer,1,Small Box,Regular Air,2015-02-27
88645,2015-01-13,Low,Office Supplies,Appliances,Hoover Portapower™ Portable Vacuum,4,Large Box,Regular Air,2015-01-17
88644,2015-05-13,Medium,Office Supplies,Envelopes,Multimedia Mailers,3,Small Box,Regular Air,2015-05-14
88644,2015-05-13,Medium,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown",2,Small Box,Regular Air,2015-05-15
88644,2015-05-13,Medium,Technology,Telephones and Communication,Accessory6,12,Small Pack,Regular Air,2015-05-14
88646,2015-01-21,Not Specified,Office Supplies,Storage & Organization,"Tenex File Box, Personal Filing Tote with Lid, Black",7,Small Box,Regular Air,2015-01-23
88644,2015-05-13,Medium,Office Supplies,"Scissors, Rulers and Trimmers","Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",12,Small Pack,Regular Air,2015-05-14
86307,2015-01-17,Critical,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",10,Small Box,Regular Air,2015-01-17
86307,2015-01-17,Critical,Office Supplies,Pens & Art Supplies,Newell 323,12,Wrap Bag,Regular Air,2015-01-19
86309,2015-03-15,Critical,Furniture,Office Furnishings,9-3/4 Diameter Round Wall Clock,1,Small Box,Regular Air,2015-03-17
86311,2015-06-19,Critical,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",18,Small Pack,Regular Air,2015-06-22
86311,2015-06-19,Critical,Furniture,Office Furnishings,3M Hangers With Command Adhesive,18,Wrap Bag,Regular Air,2015-06-20
86308,2015-02-15,Critical,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,6,Small Box,Regular Air,2015-02-17
86308,2015-02-15,Critical,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",5,Wrap Bag,Regular Air,2015-02-17
86308,2015-02-15,Critical,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,12,Jumbo Box,Delivery Truck,2015-02-16
86310,2015-06-10,Not Specified,Office Supplies,Paper,Xerox 1976,19,Small Box,Regular Air,2015-06-10
87579,2015-03-13,Medium,Office Supplies,Paper,Xerox 210,5,Small Box,Regular Air,2015-03-14
87020,2015-02-03,Not Specified,Technology,Telephones and Communication,Accessory27,7,Small Box,Regular Air,2015-02-05
28647,2015-03-14,Critical,Furniture,Tables,Laminate Occasional Tables,38,Large Box,Express Air,2015-03-15
34882,2015-01-24,Critical,Office Supplies,Binders and Binder Accessories,Staples® General Use 3-Ring Binders,52,Small Box,Regular Air,2015-01-25
91144,2015-03-14,Critical,Furniture,Tables,Laminate Occasional Tables,10,Large Box,Express Air,2015-03-15
88198,2015-04-29,Not Specified,Office Supplies,Envelopes,Park Ridge™ Embossed Executive Business Envelopes,3,Small Box,Regular Air,2015-04-30
88198,2015-04-29,Not Specified,Office Supplies,Storage & Organization,"Iris® 3-Drawer Stacking Bin, Black",13,Small Box,Regular Air,2015-04-30
88197,2015-03-24,Critical,Technology,Computer Peripherals,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",4,Small Box,Regular Air,2015-03-25
88198,2015-04-29,Not Specified,Office Supplies,Binders and Binder Accessories,"Acco PRESSTEX® Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",14,Small Box,Express Air,2015-04-30
88198,2015-04-29,Not Specified,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",1,Small Box,Regular Air,2015-04-30
88196,2015-01-07,Critical,Furniture,Office Furnishings,Coloredge Poster Frame,14,Wrap Bag,Regular Air,2015-01-08
91432,2015-02-26,Medium,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",5,Wrap Bag,Regular Air,2015-02-27
91432,2015-02-26,Medium,Technology,Telephones and Communication,T28 WORLD,6,Small Box,Regular Air,2015-02-28
91433,2015-04-01,High,Office Supplies,Paper,Xerox 212,21,Small Box,Regular Air,2015-04-03
91433,2015-04-01,High,Technology,Telephones and Communication,Accessory6,2,Small Pack,Regular Air,2015-04-01
90469,2015-04-21,Medium,Office Supplies,Storage & Organization,Smead Adjustable Mobile File Trolley with Lockable Top,22,Small Box,Regular Air,2015-04-22
89284,2015-04-05,High,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,12,Small Box,Regular Air,2015-04-05
89284,2015-04-05,High,Office Supplies,Storage & Organization,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",6,Jumbo Drum,Delivery Truck,2015-04-06
87953,2015-03-20,Low,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,8,Jumbo Box,Delivery Truck,2015-03-24
87954,2015-04-30,Critical,Technology,Telephones and Communication,6120,9,Small Box,Express Air,2015-05-01
87954,2015-04-30,Critical,Technology,Telephones and Communication,KH 688,6,Small Box,Express Air,2015-05-02
87952,2015-02-14,Not Specified,Furniture,Tables,Chromcraft Rectangular Conference Tables,9,Jumbo Box,Delivery Truck,2015-02-15
56452,2015-02-14,Not Specified,Furniture,Tables,Chromcraft Rectangular Conference Tables,34,Jumbo Box,Delivery Truck,2015-02-15
11077,2015-03-20,Low,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,30,Jumbo Box,Delivery Truck,2015-03-24
45380,2015-04-30,Critical,Technology,Telephones and Communication,6120,34,Small Box,Express Air,2015-05-01
45380,2015-04-30,Critical,Technology,Telephones and Communication,KH 688,24,Small Box,Express Air,2015-05-02
90735,2015-06-17,Low,Furniture,Office Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",16,Small Box,Regular Air,2015-06-22
91365,2015-06-21,Not Specified,Furniture,Office Furnishings,"Executive Impressions 13"" Chairman Wall Clock",1,Small Pack,Regular Air,2015-06-22
